Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1617094800.0 1325.518 NA 671 0 NA NA NA NA NA 1680 0 NA NA NA NA NA 3599 287 NA NA NA NA NA 2164 322 NA NA NA NA
1617094800.0 1325.6 NA 1354 NA NA NA NA NA NA 1741 NA NA NA NA NA NA 5860 NA NA NA NA NA NA 2781 NA NA NA NA NA
1617094800.0 1325.61 NA 386 NA NA NA NA NA NA 1742 NA NA NA NA NA NA 5116 NA NA NA NA NA NA 2425 NA NA NA NA NA
1617094800.0 1325.7 NA 569 0 NA NA NA NA NA 1741 0 NA NA NA NA NA 7110 232 NA NA NA NA NA 3363 258 NA NA NA NA
1617094800.0 1325.8 NA 786 0 NA NA NA NA NA 1743 0 NA NA NA NA NA 6538 232 NA NA NA NA NA 3140 267 NA NA NA NA
1617094800.0 1325.81 NA 368 0 NA NA NA NA NA 1741 0 NA NA NA NA NA 5640 245 NA NA NA NA NA 2714 272 NA NA NA NA
1617094800.0 1325.9 NA 233 646 0 527 NA NA NA 1650 1339 0 588 NA NA NA 1583 3766 723 492 NA NA NA 626 2713 792 442 NA NA
1617094800.0 1326.0 NA 589 641 0 NA NA NA NA 1650 1402 0 NA NA NA NA 1146 3331 731 NA NA NA NA 483 2378 768 NA NA NA
1617094800.0 1327.0 NA 613 719 0 NA NA NA NA 1651 1340 0 NA NA NA NA 1291 3348 720 NA NA NA NA 539 2503 755 NA NA NA
1617094800.0 1328.0 NA 513 NA NA NA NA NA NA 1650 NA NA NA NA NA NA 1308 NA NA NA NA NA NA 532 NA NA NA NA NA
1617094800.0 1329.1 NA 575 0 NA NA NA NA NA 1739 0 NA NA NA NA NA 3907 239 NA NA NA NA NA 2097 271 NA NA NA NA
1617094800.0 1330.0 NA 470 478 0 988 NA NA NA 1650 1338 0 1216 NA NA NA 1494 3596 790 1077 NA NA NA 636 2642 831 989 NA NA
1617094800.0 1331.0 NA 262 589 0 1039 NA NA NA 1548 1338 0 1215 NA NA NA 1457 3561 746 1038 NA NA NA 587 2630 790 963 NA NA
1617094800.0 1332.0 NA 514 550 0 NA NA NA NA 1547 1402 0 NA NA NA NA 1276 3853 751 NA NA NA NA 569 2646 798 NA NA NA
1617094800.0 1333.0 NA 300 1097 0 NA NA NA NA 1548 1338 0 NA NA NA NA 1050 3135 734 NA NA NA NA 475 2330 789 NA NA NA
1617094800.0 1334.0 NA 577 403 0 NA NA NA NA 1650 1338 0 NA NA NA NA 1393 4634 763 NA NA NA NA 581 3256 791 NA NA NA
1617094800.0 1335.0 NA 367 1089 0 NA NA NA NA 1547 1338 0 NA NA NA NA 1137 3693 734 NA NA NA NA 495 2812 778 NA NA NA
1617094800.0 1336.0 NA 172 1054 0 NA NA NA NA 1547 1403 0 NA NA NA NA 1314 4678 757 NA NA NA NA 567 2843 808 NA NA NA
1617094800.0 1337.0 NA 888 1105 0 NA NA NA NA 1651 1402 0 NA NA NA NA 1476 4620 772 NA NA NA NA 609 3127 806 NA NA NA
