Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1617310800.0 556.0 37 57 0 NA NA 111 151 0 NA NA 340 368 189 NA NA 3149 1721 1590 NA NA
1617310800.0 560.0 62 0 NA NA NA 142 0 NA NA NA 273 180 NA NA NA 4714 1345 NA NA NA
1617310800.0 561.0 61 0 NA NA NA 141 0 NA NA NA 239 190 NA NA NA 3300 2081 NA NA NA
1617310800.0 562.0 21 62 0 NA NA 111 150 0 NA NA 328 268 183 NA NA 1239 1400 1924 NA NA
1617310800.0 6.0 NA 100 NA NA NA NA 444 NA NA NA NA 9889 NA NA NA NA 4387 NA NA NA
1617310800.0 7.0 63 95 140 69 0 192 454 335 184 0 1736 1960 2715 865 581 2068 2834 5271 3209 2491
1617310800.0 7.1 60 95 140 57 0 189 501 344 189 0 3720 1827 3335 830 579 5530 2802 5334 2450 2766
1617310800.0 7.2 61 188 219 64 0 190 651 511 197 0 3015 11216 4131 560 1373 5159 6797 3914 825 2963
1617310800.0 7.21 65 190 226 64 0 186 647 467 195 0 2739 8062 4558 512 1222 4493 7772 3818 1193 2482
1617310800.0 7.22 63 136 181 65 0 186 587 404 189 0 2241 2140 3595 1138 559 2928 3997 3474 2253 1179
1617310800.0 7.23 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA
1617310800.0 7.24 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA
1617310800.0 7.3 59 170 212 64 0 191 526 506 191 0 3132 7441 4256 937 1273 4078 7940 4856 1922 2306
1617310800.0 7.4 67 153 NA NA NA 187 514 NA NA NA 3828 7607 NA NA NA 6717 3343 NA NA NA
1617310800.0 8.0 NA 105 145 64 0 NA 489 336 172 0 NA 12995 3271 233 554 NA 7970 3745 1237 1730
1617310800.0 8.1 61 197 223 58 0 183 702 512 176 0 5458 10406 3874 253 1242 5132 4441 3132 895 2266
1617310800.0 8.2 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA
1617310800.0 9.0 NA 121 NA NA NA NA 562 NA NA NA NA 13228 NA NA NA NA 6075 NA NA NA
