Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1617570000.0 25202.0 NA 324 551 0 168 NA NA 568 892 0 339 NA NA 3337 4660 527 934 NA NA 2178 7264 1264 2143 NA
1617570000.0 25206.0 NA 322 575 0 166 NA NA 546 985 0 335 NA NA 3594 4220 535 753 NA NA 2911 4556 1245 1509 NA
1617570000.0 25209.0 NA 298 534 0 168 NA NA 546 876 0 343 NA NA 3264 4280 531 887 NA NA 2406 5730 1536 2015 NA
1617570000.0 25213.18 74 391 689 0 NA NA 177 670 1167 0 NA NA 7495 5666 5708 702 NA NA 8815 3512 5111 1259 NA NA
1617570000.0 4.51 NA 41 371 0 NA NA NA 108 756 0 NA NA NA 260 6296 420 NA NA NA 1016 5207 820 NA NA
1617570000.0 4.64 NA 40 375 0 NA NA NA 115 856 0 NA NA NA 256 7345 425 NA NA NA 980 5429 1596 NA NA
1617570000.0 4001.0 NA 158 351 NA NA NA NA 308 744 NA NA NA NA 1089 2968 NA NA NA NA 1166 3763 NA NA NA
1617570000.0 4003.0 NA 121 298 NA NA NA NA 228 689 NA NA NA NA 2326 3683 NA NA NA NA 1520 3690 NA NA NA
1617570000.0 4006.0 63 142 335 NA NA NA 160 273 730 NA NA NA 1025 968 2518 NA NA NA 862 1279 3949 NA NA NA
1617570000.0 4007.0 60 0 0 NA NA NA 161 0 0 NA NA NA 690 167 1938 NA NA NA 1182 463 3123 NA NA NA
1617570000.0 513.0 18 47 0 NA NA NA 87 118 0 NA NA NA 641 313 166 NA NA NA 3486 1077 724 NA NA NA
1617570000.0 522.0 18 39 0 NA NA NA 86 111 0 NA NA NA 621 218 165 NA NA NA 3383 834 624 NA NA NA
1617570000.0 546.0 51 54 NA NA NA NA 110 162 NA NA NA NA 229 285 NA NA NA NA 648 672 NA NA NA NA
1617570000.0 551.0 19 42 0 NA NA NA 87 117 0 NA NA NA 2231 263 172 NA NA NA 3670 932 811 NA NA NA
1617570000.0 7.22 61 120 159 59 0 NA 155 255 353 155 0 NA 955 945 955 443 291 NA 1538 1251 1150 1129 789 NA
