Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1617487200.0 128.0 63 91 267 NA NA NA NA 159 192 637 NA NA NA NA 695 727 2394 NA NA NA NA 1050 642 3318 NA NA NA NA
1617487200.0 12834.0 NA 301 475 0 94 NA NA NA 533 826 0 200 NA NA NA 2757 3692 960 983 NA NA NA 3732 5775 1367 1266 NA NA
1617487200.0 129.0 64 104 273 NA NA NA NA 164 194 677 NA NA NA NA 851 814 2648 NA NA NA NA 1012 682 3240 NA NA NA NA
1617487200.0 13.0 NA 102 295 0 NA NA NA NA 209 638 0 NA NA NA NA 921 3007 522 NA NA NA NA 1423 3479 818 NA NA NA
1617487200.0 130.0 73 91 279 NA NA NA NA 163 195 645 NA NA NA NA 839 583 2330 NA NA NA NA 1175 328 2589 NA NA NA NA
1617487200.0 1301.0 79 143 199 NA NA NA NA 200 339 595 NA NA NA NA 1587 1263 1644 NA NA NA NA 1908 638 1709 NA NA NA NA
1617487200.0 1301.17 68 192 223 NA NA NA NA 165 371 682 NA NA NA NA 1415 2735 2060 NA NA NA NA 1332 1381 1879 NA NA NA NA
1617487200.0 1302.17 71 207 236 NA NA NA NA 175 398 724 NA NA NA NA 3440 2642 2202 NA NA NA NA 2573 1015 1818 NA NA NA NA
1617487200.0 1302.18 72 201 204 145 176 NA NA 181 414 686 267 344 NA NA 3384 2454 1809 850 677 NA NA 2089 866 892 612 634 NA NA
1617487200.0 1303.0 80 143 213 NA NA NA NA 187 352 558 NA NA NA NA 5293 1262 1931 NA NA NA NA 2577 1121 1717 NA NA NA NA
1617487200.0 1303.17 73 209 244 NA NA NA NA 178 406 788 NA NA NA NA 5333 2594 2500 NA NA NA NA 2901 1049 1687 NA NA NA NA
1617487200.0 13034.0 NA 451 717 0 176 NA NA NA 743 1114 0 340 NA NA NA 5372 5955 975 1043 NA NA NA 5313 6519 2650 1842 NA NA
1617487200.0 13034.99 NA 348 480 567 0 177 NA NA 549 786 936 0 347 NA NA 3959 4894 5432 995 902 NA NA 3537 5709 6088 1699 1285 NA
1617487200.0 1304.18 67 192 196 128 170 NA NA 166 386 686 261 334 NA NA 1913 2494 1777 1010 700 NA NA 1370 1180 1570 1703 1179 NA NA
1617487200.0 1304.182 68 192 189 142 NA NA NA 169 370 633 265 NA NA NA 2288 2426 1590 944 NA NA NA 2073 1064 1335 810 NA NA NA
